id,title,description,link,image_link,price,availability,condition,brand,google_product_category,product_type
base-153505401,一枚板 テーブル天板 無垢材｜クヌギ 椚 櫟 1050mm×245~400mm×37mm,クヌギ 椚 櫟の一枚板 1050mm×245~400mm×37mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505401?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/c5b11d8ade2a339b100943e3363a2e90.jpg,7800 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505427,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 800mm×265~268mm×51mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 800mm×265~268mm×51mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505427?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/c6ff53dfa20841457e8588b3cfcba22a.jpg,7290 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505560,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1300mm×323~327mm×42mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1300mm×323~327mm×42mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505560?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/dc36715dc20e4e9dfadbf056277abe1e.jpg,13200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505678,一枚板 テーブル天板 無垢材｜イタヤカエデ 板谷楓 メープル 1150mm×330~395mm×22mm,イタヤカエデ 板谷楓 メープルの一枚板 1150mm×330~395mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505678?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/612f1c4e3cfd5906b76072d095e6bfe3.jpg,10500 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505711,一枚板 テーブル天板 無垢材｜イタヤカエデ 板谷楓 メープル 1000mm×263~320mm×22mm,イタヤカエデ 板谷楓 メープルの一枚板 1000mm×263~320mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505711?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/5b67b2181be52b96d49a630f1cdb43f1.jpg,5200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505758,一枚板 テーブル天板 無垢材｜イタヤカエデ 板谷楓 メープル 1550mm×307~355mm×20mm,イタヤカエデ 板谷楓 メープルの一枚板 1550mm×307~355mm×20mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505758?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/6b6ce59e04e24bf15a4bb50e76f90f12.jpg,9500 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505776,棚板 カウンター材 無垢 一枚板｜ケンポナシ 玄圃梨 1105mm×185~243mm×30mm,ケンポナシ 玄圃梨の一枚板 1105mm×185~243mm×30mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505776?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/44c293fd9a3dd0abca0eed6ea5f48ffa.jpg,7190 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153505794,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1000mm×440~472mm×41mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1000mm×440~472mm×41mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505794?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/380173112444dd3d9bbd0caed51f9c59.jpg,19000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505812,棚板 カウンター材 無垢 一枚板｜ダークレッドメランチ ラワン類 外材 1100mm×290mm×22mm,ダークレッドメランチ ラワン類 外材の一枚板 1100mm×290mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505812?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/cd3cc865e3a7aeddee004f38a2ed78ff.jpg,7980 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153505827,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1500mm×330mm×46mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1500mm×330mm×46mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505827?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/883db731dfa0f3801dbb8846353e6452.jpg,16500 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153505886,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1500mm×298~302mm×38mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1500mm×298~302mm×38mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153505886?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/36d2ea23686d78450c24eb84b5d10348.jpg,14260 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153506131,一枚板 テーブル天板 無垢材｜ダークレッドメランチ ラワン類 外材 1300mm×265~305mm×23mm,ダークレッドメランチ ラワン類 外材の一枚板 1300mm×265~305mm×23mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506131?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/4e109960e40e0ac6b3ce9eccb8ed78b5.jpg,9980 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153506148,DIY 木材 無垢 クラフト材｜サクラ ヤマザクラ 山桜 チェリー 750mm×365~480mm×45mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 750mm×365~480mm×45mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506148?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/bd6c65ecf1262c3f6ec7d100f607cccf.jpg,14340 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153506182,一枚板 テーブル天板 無垢材｜クルミ オニグルミ 鬼胡桃 ウォールナット 1045mm×270~455mm×32mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 1045mm×270~455mm×32mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506182?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/6b0ef2e45d6fdf565eaae2cb6f044803.jpg,9140 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153506303,一枚板 テーブル天板 無垢材｜クルミ オニグルミ 鬼胡桃 ウォールナット 998mm×396~455mm×48mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 998mm×396~455mm×48mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506303?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/6a58f67dd1e4da0385f43aba1835dae8.jpg,11800 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153506422,一枚板 テーブル天板 無垢材｜クルミ オニグルミ 鬼胡桃 ウォールナット 1300mm×343~408mm×53mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 1300mm×343~408mm×53mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506422?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/f4ef6f940d4b3b36909d6f9dcdec7ed4.jpg,13800 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153506505,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 900mm×235~260mm×44mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 900mm×235~260mm×44mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506505?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/50892f6faab45d4bbdc258c2b87e3318.jpg,6350 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153506537,棚板 カウンター材 無垢 一枚板｜サクラ ヤマザクラ 山桜 チェリー 1250mm×195~275mm×36mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1250mm×195~275mm×36mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506537?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/1d5be6f04ff3d99c0e407b7a2df1646a.jpg,8160 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153506567,棚板 カウンター材 無垢 一枚板｜イタヤカエデ 板谷楓 メープル 1200mm×275~295mm×20mm,イタヤカエデ 板谷楓 メープルの一枚板 1200mm×275~295mm×20mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506567?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/386e14e3cdac33a7f1e8ce29495b0ad1.jpg,5520 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153506592,棚板 カウンター材 無垢 一枚板｜キハダ 黄肌 900mm×235~240mm×36mm,キハダ 黄肌の一枚板 900mm×235~240mm×36mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506592?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/9620336d3aaf88ef9cb35ae65f5bf528.jpg,4130 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153506619,棚板 カウンター材 無垢 一枚板｜イチョウ 銀杏 900mm×233~260mm×31mm,イチョウ 銀杏の一枚板 900mm×233~260mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506619?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/3fec0765de8ccb853a9a7f40cca68d6e.jpg,5230 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153506648,棚板 カウンター材 無垢 一枚板｜ダークレッドメランチ ラワン類 外材 950mm×145~175mm×21mm,ダークレッドメランチ ラワン類 外材の一枚板 950mm×145~175mm×21mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153506648?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/f8aae7eb1743faa27de1020d76ee3495.jpg,4200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
